tourney_id,tourney_name,surface,draw_size,winner_ht,winner_age,winner_rank,winner_rank_points,winner_ioc
2000-404,Indian Wells Masters,Hard,64,188.0,23.786447638600002,5.0,2137.0,SWE
2000-404,Indian Wells Masters,Hard,64,196.0,23.345653661900002,35.0,901.0,AUS
2000-404,Indian Wells Masters,Hard,64,193.0,23.509924709099998,64.0,661.0,NED
2000-404,Indian Wells Masters,Hard,64,190.0,26.0013689254,10.0,1551.0,SWE
2000-404,Indian Wells Masters,Hard,64,185.0,28.5859000684,2.0,2807.0,USA
2000-404,Indian Wells Masters,Hard,64,188.0,23.5811088296,8.0,1671.0,ECU
2000-404,Indian Wells Masters,Hard,64,180.0,25.921971252600002,26.0,1041.0,ESP
2000-404,Indian Wells Masters,Hard,64,196.0,23.345653661900002,35.0,901.0,AUS
2000-404,Indian Wells Masters,Hard,64,190.0,26.0013689254,10.0,1551.0,SWE
2000-404,Indian Wells Masters,Hard,64,180.0,25.921971252600002,26.0,1041.0,ESP
2000-404,Indian Wells Masters,Hard,64,190.0,26.0013689254,10.0,1551.0,SWE
2000-404,Indian Wells Masters,Hard,64,180.0,25.921971252600002,26.0,1041.0,ESP
2000-407,Rotterdam,Hard,32,190.0,25.9876796715,2.0,2841.0,RUS
2000-407,Rotterdam,Hard,32,185.0,23.865845311399998,34.0,982.0,FRA
2000-407,Rotterdam,Hard,32,190.0,27.9178644764,280.0,109.0,BEL
2000-407,Rotterdam,Hard,32,193.0,26.439425051300002,13.0,1433.0,GBR
2000-407,Rotterdam,Hard,32,183.0,27.895961670100004,69.0,572.0,SWE
2000-407,Rotterdam,Hard,32,183.0,22.1108829569,23.0,1088.0,SVK
2000-407,Rotterdam,Hard,32,178.0,27.1813826146,35.0,967.0,FRA
2000-407,Rotterdam,Hard,32,185.0,25.440109514,11.0,1558.0,GBR
2000-407,Rotterdam,Hard,32,183.0,29.8370978782,98.0,397.0,NED
2000-407,Rotterdam,Hard,32,188.0,26.431211499,49.0,731.0,FRA
2000-407,Rotterdam,Hard,32,196.0,21.774127310100003,110.0,357.0,NED
2000-407,Rotterdam,Hard,32,188.0,23.7097878166,5.0,2078.0,SWE
2000-407,Rotterdam,Hard,32,188.0,30.6666666667,15.0,1375.0,FRA
2000-407,Rotterdam,Hard,32,175.0,21.7138945927,19.0,1244.0,FRA
2000-407,Rotterdam,Hard,32,190.0,24.900752909,40.0,859.0,CZE
2000-407,Rotterdam,Hard,32,183.0,22.611909650900003,4.0,2406.0,GER
2000-407,Rotterdam,Hard,32,190.0,25.9876796715,2.0,2841.0,RUS
2000-407,Rotterdam,Hard,32,193.0,26.439425051300002,13.0,1433.0,GBR
2000-407,Rotterdam,Hard,32,183.0,22.1108829569,23.0,1088.0,SVK
2000-407,Rotterdam,Hard,32,185.0,25.440109514,11.0,1558.0,GBR
2000-407,Rotterdam,Hard,32,188.0,26.431211499,49.0,731.0,FRA
2000-407,Rotterdam,Hard,32,188.0,23.7097878166,5.0,2078.0,SWE
2000-407,Rotterdam,Hard,32,188.0,30.6666666667,15.0,1375.0,FRA
2000-407,Rotterdam,Hard,32,183.0,22.611909650900003,4.0,2406.0,GER
2000-407,Rotterdam,Hard,32,190.0,25.9876796715,2.0,2841.0,RUS
2000-407,Rotterdam,Hard,32,185.0,25.440109514,11.0,1558.0,GBR
2000-407,Rotterdam,Hard,32,188.0,26.431211499,49.0,731.0,FRA
2000-407,Rotterdam,Hard,32,188.0,30.6666666667,15.0,1375.0,FRA
2000-407,Rotterdam,Hard,32,185.0,25.440109514,11.0,1558.0,GBR
2000-407,Rotterdam,Hard,32,188.0,30.6666666667,15.0,1375.0,FRA
2000-407,Rotterdam,Hard,32,188.0,30.6666666667,15.0,1375.0,FRA
2000-336,Hong Kong,Hard,32,190.0,24.0602327173,3.0,3358.0,BRA
2000-336,Hong Kong,Hard,32,180.0,27.3319644079,83.0,511.0,ARM
2000-336,Hong Kong,Hard,32,183.0,28.5284052019,56.0,731.0,SWE
2000-336,Hong Kong,Hard,32,185.0,27.7618069815,18.0,1275.0,AUS
2000-336,Hong Kong,Hard,32,196.0,23.901437371700002,15.0,1470.0,AUS
2000-336,Hong Kong,Hard,32,188.0,27.748117727600004,69.0,615.0,USA
2000-336,Hong Kong,Hard,32,188.0,29.711156741999996,97.0,455.0,ESP
2000-336,Hong Kong,Hard,32,175.0,24.769336071199998,17.0,1292.0,CHI
2000-336,Hong Kong,Hard,32,188.0,24.1368925394,16.0,1378.0,ECU
2000-336,Hong Kong,Hard,32,180.0,22.1875427789,155.0,248.0,USA
2000-336,Hong Kong,Hard,32,185.0,30.496919917899998,76.0,571.0,AUS
2000-336,Hong Kong,Hard,32,183.0,23.2443531828,13.0,1580.0,GER
2000-336,Hong Kong,Hard,32,175.0,28.6105407255,24.0,1105.0,USA
2000-336,Hong Kong,Hard,32,193.0,24.065708418899998,54.0,762.0,NED
2000-336,Hong Kong,Hard,32,183.0,22.5927446954,53.0,776.0,ARG
2000-336,Hong Kong,Hard,32,185.0,26.0725530459,10.0,1797.0,GBR
2000-336,Hong Kong,Hard,32,190.0,24.0602327173,3.0,3358.0,BRA
2000-336,Hong Kong,Hard,32,185.0,27.7618069815,18.0,1275.0,AUS
2000-336,Hong Kong,Hard,32,196.0,23.901437371700002,15.0,1470.0,AUS
2000-336,Hong Kong,Hard,32,188.0,29.711156741999996,97.0,455.0,ESP
2000-336,Hong Kong,Hard,32,188.0,24.1368925394,16.0,1378.0,ECU
2000-336,Hong Kong,Hard,32,183.0,23.2443531828,13.0,1580.0,GER
2000-336,Hong Kong,Hard,32,175.0,28.6105407255,24.0,1105.0,USA
2000-336,Hong Kong,Hard,32,185.0,26.0725530459,10.0,1797.0,GBR
2000-336,Hong Kong,Hard,32,185.0,27.7618069815,18.0,1275.0,AUS
2000-336,Hong Kong,Hard,32,196.0,23.901437371700002,15.0,1470.0,AUS
2000-336,Hong Kong,Hard,32,183.0,23.2443531828,13.0,1580.0,GER
2000-336,Hong Kong,Hard,32,185.0,26.0725530459,10.0,1797.0,GBR
2000-336,Hong Kong,Hard,32,196.0,23.901437371700002,15.0,1470.0,AUS
2000-336,Hong Kong,Hard,32,183.0,23.2443531828,13.0,1580.0,GER
2000-336,Hong Kong,Hard,32,183.0,23.2443531828,13.0,1580.0,GER
2000-360,Casablanca,Clay,32,193.0,28.5776865161,16.0,1319.0,MAR
2000-360,Casablanca,Clay,32,180.0,27.403148528400003,110.0,370.0,ITA
2000-360,Casablanca,Clay,32,185.0,23.164955509899997,256.0,123.0,FRA
2000-360,Casablanca,Clay,32,180.0,21.5578370979,49.0,763.0,ARG
2000-360,Casablanca,Clay,32,175.0,21.8672142368,29.0,971.0,FRA
2000-360,Casablanca,Clay,32,180.0,22.5927446954,224.0,156.0,BEL
2000-360,Casablanca,Clay,32,188.0,28.098562628299998,75.0,553.0,ARG
2000-360,Casablanca,Clay,32,188.0,29.2320328542,326.0,88.0,ESP
2000-360,Casablanca,Clay,32,180.0,23.0910335387,45.0,794.0,ESP
2000-360,Casablanca,Clay,32,185.0,24.386036961,196.0,180.0,AUT
2000-360,Casablanca,Clay,32,170.0,21.3196440794,87.0,475.0,BEL
2000-360,Casablanca,Clay,32,175.0,26.4750171116,28.0,1013.0,MAR
2000-360,Casablanca,Clay,32,185.0,21.1608487337,51.0,760.0,FRA
2000-360,Casablanca,Clay,32,175.0,29.366187542800002,119.0,332.0,ESP
2000-360,Casablanca,Clay,32,180.0,19.1375770021,58.0,698.0,SWE
2000-360,Casablanca,Clay,32,185.0,26.8802190281,27.0,1018.0,MAR
2000-360,Casablanca,Clay,32,193.0,28.5776865161,16.0,1319.0,MAR
2000-360,Casablanca,Clay,32,180.0,21.5578370979,49.0,763.0,ARG
2000-360,Casablanca,Clay,32,175.0,21.8672142368,29.0,971.0,FRA
2000-360,Casablanca,Clay,32,188.0,29.2320328542,326.0,88.0,ESP
2000-360,Casablanca,Clay,32,180.0,23.0910335387,45.0,794.0,ESP
2000-360,Casablanca,Clay,32,175.0,26.4750171116,28.0,1013.0,MAR
2000-360,Casablanca,Clay,32,185.0,21.1608487337,51.0,760.0,FRA
2000-360,Casablanca,Clay,32,180.0,19.1375770021,58.0,698.0,SWE
2000-360,Casablanca,Clay,32,180.0,21.5578370979,49.0,763.0,ARG
2000-360,Casablanca,Clay,32,175.0,21.8672142368,29.0,971.0,FRA
2000-360,Casablanca,Clay,32,180.0,23.0910335387,45.0,794.0,ESP
2000-360,Casablanca,Clay,32,185.0,21.1608487337,51.0,760.0,FRA
2000-360,Casablanca,Clay,32,175.0,21.8672142368,29.0,971.0,FRA
2000-360,Casablanca,Clay,32,180.0,23.0910335387,45.0,794.0,ESP
2000-360,Casablanca,Clay,32,180.0,23.0910335387,45.0,794.0,ESP
2000-580,Australian Open,Hard,128,180.0,29.7193702943,1.0,4135.0,USA
2000-580,Australian Open,Hard,128,193.0,23.356605065,47.0,728.0,NED
2000-580,Australian Open,Hard,128,183.0,21.883641341500002,33.0,936.0,ARG
2000-580,Australian Open,Hard,128,178.0,28.7939767283,204.0,166.0,AUS
2000-580,Australian Open,Hard,128,180.0,23.748117727600004,46.0,732.0,AUS
2000-580,Australian Open,Hard,128,190.0,24.8240930869,37.0,841.0,CZE
2000-580,Australian Open,Hard,128,185.0,21.7631759069,166.0,221.0,NED
2000-580,Australian Open,Hard,128,196.0,23.1923340178,19.0,1258.0,AUS
2000-580,Australian Open,Hard,128,196.0,28.1149897331,10.0,1717.0,NED
2000-580,Australian Open,Hard,128,185.0,23.7891854894,34.0,877.0,FRA
2000-580,Australian Open,Hard,128,178.0,26.584531143099998,137.0,277.0,IND
2000-580,Australian Open,Hard,128,180.0,18.9075975359,99.0,405.0,SWE
2000-580,Australian Open,Hard,128,193.0,22.8062970568,123.0,313.0,SWE
2000-580,Australian Open,Hard,128,175.0,26.2450376454,41.0,800.0,MAR
2000-580,Australian Open,Hard,128,180.0,22.8610540726,55.0,694.0,ESP
2000-580,Australian Open,Hard,128,198.0,29.5277207392,9.0,1753.0,USA
2000-580,Australian Open,Hard,128,185.0,28.4325804244,3.0,2419.0,USA
2000-580,Australian Open,Hard,128,185.0,27.868583162199997,79.0,506.0,SWE
2000-580,Australian Open,Hard,128,201.0,29.1937029432,45.0,778.0,SUI
2000-580,Australian Open,Hard,128,170.0,26.173853525,151.0,246.0,ZIM
2000-580,Australian Open,Hard,128,183.0,24.4052019165,48.0,723.0,ARG
2000-580,Australian Open,Hard,128,188.0,34.3162217659,126.0,301.0,AUS
2000-580,Australian Open,Hard,128,183.0,29.426420260100002,64.0,603.0,CZE
2000-580,Australian Open,Hard,128,185.0,20.594113620799998,102.0,393.0,THA
2000-580,Australian Open,Hard,128,185.0,25.363449692,13.0,1507.0,GBR
2000-580,Australian Open,Hard,128,180.0,23.7289527721,60.0,652.0,GER
2000-580,Australian Open,Hard,128,188.0,25.5496235455,238.0,140.0,AUS
2000-580,Australian Open,Hard,128,175.0,21.6372347707,26.0,1117.0,FRA
2000-580,Australian Open,Hard,128,180.0,23.2607802875,133.0,281.0,AUS
2000-580,Australian Open,Hard,128,188.0,27.0390143737,56.0,689.0,USA
2000-580,Australian Open,Hard,128,185.0,23.5865845311,115.0,345.0,GER
2000-580,Australian Open,Hard,128,196.0,29.7221081451,80.0,479.0,AUS
2000-580,Australian Open,Hard,128,188.0,26.1711156742,91.0,434.0,ESP
2000-580,Australian Open,Hard,128,185.0,25.4483230664,95.0,420.0,ROU
2000-580,Australian Open,Hard,128,180.0,18.893908282,17.0,1335.0,AUS
2000-580,Australian Open,Hard,128,180.0,25.7686516085,30.0,987.0,ESP
2000-580,Australian Open,Hard,128,183.0,27.819301848000002,76.0,518.0,SWE
2000-580,Australian Open,Hard,128,185.0,21.733059548299998,153.0,245.0,CZE
2000-580,Australian Open,Hard,128,180.0,34.5845311431,82.0,465.0,ITA
2000-580,Australian Open,Hard,128,188.0,23.633127994499997,11.0,1655.0,SWE
2000-580,Australian Open,Hard,128,193.0,28.3449691992,70.0,575.0,CRO
2000-580,Australian Open,Hard,128,183.0,31.230663928800002,39.0,840.0,ESP
2000-580,Australian Open,Hard,128,185.0,28.339493497600003,53.0,705.0,RSA
2000-580,Australian Open,Hard,128,180.0,24.8186173854,42.0,799.0,SWE
2000-580,Australian Open,Hard,128,190.0,19.665982204000002,263.0,122.0,FRA
2000-580,Australian Open,Hard,128,185.0,26.6502395619,35.0,870.0,MAR
2000-580,Australian Open,Hard,128,193.0,25.0978781656,106.0,362.0,GER
2000-580,Australian Open,Hard,128,183.0,22.5352498289,4.0,2184.0,GER
2000-580,Australian Open,Hard,128,188.0,23.427789185500004,7.0,1975.0,ECU
2000-580,Australian Open,Hard,128,173.0,22.083504449,54.0,694.0,FRA
2000-580,Australian Open,Hard,128,188.0,25.2511978097,104.0,372.0,SVK
2000-580,Australian Open,Hard,128,185.0,18.4421629021,62.0,620.0,SUI
2000-580,Australian Open,Hard,128,183.0,19.9288158795,40.0,807.0,ESP
2000-580,Australian Open,Hard,128,180.0,27.1731690623,89.0,439.0,ITA
2000-580,Australian Open,Hard,128,193.0,28.34770705,29.0,991.0,MAR
2000-580,Australian Open,Hard,128,188.0,21.7905544148,12.0,1510.0,GER
2000-580,Australian Open,Hard,128,170.0,21.0896646133,120.0,319.0,BEL
2000-580,Australian Open,Hard,128,178.0,27.65229295,182.0,190.0,ZIM
2000-580,Australian Open,Hard,128,185.0,26.893908281999998,98.0,406.0,FRA
2000-580,Australian Open,Hard,128,196.0,22.5325119781,67.0,588.0,BLR
2000-580,Australian Open,Hard,128,175.0,23.0390143737,43.0,799.0,AUT
2000-580,Australian Open,Hard,128,188.0,28.643394935,472.0,46.0,RSA
2000-580,Australian Open,Hard,128,190.0,28.796714579099998,44.0,786.0,CZE
2000-580,Australian Open,Hard,128,190.0,25.9110198494,2.0,2915.0,RUS
2000-580,Australian Open,Hard,128,180.0,29.7193702943,1.0,4135.0,USA
2000-580,Australian Open,Hard,128,183.0,21.883641341500002,33.0,936.0,ARG
2000-580,Australian Open,Hard,128,180.0,23.748117727600004,46.0,732.0,AUS
2000-580,Australian Open,Hard,128,196.0,23.1923340178,19.0,1258.0,AUS
2000-580,Australian Open,Hard,128,185.0,23.7891854894,34.0,877.0,FRA
2000-580,Australian Open,Hard,128,180.0,18.9075975359,99.0,405.0,SWE
2000-580,Australian Open,Hard,128,175.0,26.2450376454,41.0,800.0,MAR
2000-580,Australian Open,Hard,128,180.0,22.8610540726,55.0,694.0,ESP
2000-580,Australian Open,Hard,128,185.0,28.4325804244,3.0,2419.0,USA
2000-580,Australian Open,Hard,128,170.0,26.173853525,151.0,246.0,ZIM
2000-580,Australian Open,Hard,128,183.0,24.4052019165,48.0,723.0,ARG
2000-580,Australian Open,Hard,128,183.0,29.426420260100002,64.0,603.0,CZE
2000-580,Australian Open,Hard,128,185.0,25.363449692,13.0,1507.0,GBR
2000-580,Australian Open,Hard,128,175.0,21.6372347707,26.0,1117.0,FRA
2000-580,Australian Open,Hard,128,188.0,27.0390143737,56.0,689.0,USA
2000-580,Australian Open,Hard,128,196.0,29.7221081451,80.0,479.0,AUS
2000-580,Australian Open,Hard,128,185.0,25.4483230664,95.0,420.0,ROU
2000-580,Australian Open,Hard,128,180.0,18.893908282,17.0,1335.0,AUS
2000-580,Australian Open,Hard,128,183.0,27.819301848000002,76.0,518.0,SWE
2000-580,Australian Open,Hard,128,188.0,23.633127994499997,11.0,1655.0,SWE
2000-580,Australian Open,Hard,128,183.0,31.230663928800002,39.0,840.0,ESP
2000-580,Australian Open,Hard,128,185.0,28.339493497600003,53.0,705.0,RSA
2000-580,Australian Open,Hard,128,185.0,26.6502395619,35.0,870.0,MAR
2000-580,Australian Open,Hard,128,183.0,22.5352498289,4.0,2184.0,GER
2000-580,Australian Open,Hard,128,173.0,22.083504449,54.0,694.0,FRA
2000-580,Australian Open,Hard,128,185.0,18.4421629021,62.0,620.0,SUI
2000-580,Australian Open,Hard,128,183.0,19.9288158795,40.0,807.0,ESP
2000-580,Australian Open,Hard,128,193.0,28.34770705,29.0,991.0,MAR
2000-580,Australian Open,Hard,128,170.0,21.0896646133,120.0,319.0,BEL
2000-580,Australian Open,Hard,128,196.0,22.5325119781,67.0,588.0,BLR
2000-580,Australian Open,Hard,128,175.0,23.0390143737,43.0,799.0,AUT
2000-580,Australian Open,Hard,128,190.0,25.9110198494,2.0,2915.0,RUS
2000-580,Australian Open,Hard,128,180.0,29.7193702943,1.0,4135.0,USA
2000-580,Australian Open,Hard,128,196.0,23.1923340178,19.0,1258.0,AUS
2000-580,Australian Open,Hard,128,185.0,23.7891854894,34.0,877.0,FRA
2000-580,Australian Open,Hard,128,175.0,26.2450376454,41.0,800.0,MAR
2000-580,Australian Open,Hard,128,185.0,28.4325804244,3.0,2419.0,USA
2000-580,Australian Open,Hard,128,183.0,29.426420260100002,64.0,603.0,CZE
2000-580,Australian Open,Hard,128,185.0,25.363449692,13.0,1507.0,GBR
2000-580,Australian Open,Hard,128,188.0,27.0390143737,56.0,689.0,USA
2000-580,Australian Open,Hard,128,180.0,18.893908282,17.0,1335.0,AUS
2000-580,Australian Open,Hard,128,188.0,23.633127994499997,11.0,1655.0,SWE
2000-580,Australian Open,Hard,128,185.0,28.339493497600003,53.0,705.0,RSA
2000-580,Australian Open,Hard,128,183.0,22.5352498289,4.0,2184.0,GER
2000-580,Australian Open,Hard,128,173.0,22.083504449,54.0,694.0,FRA
2000-580,Australian Open,Hard,128,193.0,28.34770705,29.0,991.0,MAR
2000-580,Australian Open,Hard,128,170.0,21.0896646133,120.0,319.0,BEL
2000-580,Australian Open,Hard,128,190.0,25.9110198494,2.0,2915.0,RUS
2000-580,Australian Open,Hard,128,180.0,29.7193702943,1.0,4135.0,USA
2000-580,Australian Open,Hard,128,175.0,26.2450376454,41.0,800.0,MAR
2000-580,Australian Open,Hard,128,185.0,28.4325804244,3.0,2419.0,USA
2000-580,Australian Open,Hard,128,188.0,27.0390143737,56.0,689.0,USA
2000-580,Australian Open,Hard,128,188.0,23.633127994499997,11.0,1655.0,SWE
2000-580,Australian Open,Hard,128,183.0,22.5352498289,4.0,2184.0,GER
2000-580,Australian Open,Hard,128,193.0,28.34770705,29.0,991.0,MAR
2000-580,Australian Open,Hard,128,190.0,25.9110198494,2.0,2915.0,RUS
2000-580,Australian Open,Hard,128,180.0,29.7193702943,1.0,4135.0,USA
2000-580,Australian Open,Hard,128,185.0,28.4325804244,3.0,2419.0,USA
2000-580,Australian Open,Hard,128,188.0,23.633127994499997,11.0,1655.0,SWE
2000-580,Australian Open,Hard,128,190.0,25.9110198494,2.0,2915.0,RUS
2000-580,Australian Open,Hard,128,180.0,29.7193702943,1.0,4135.0,USA
2000-580,Australian Open,Hard,128,190.0,25.9110198494,2.0,2915.0,RUS
2000-580,Australian Open,Hard,128,180.0,29.7193702943,1.0,4135.0,USA
2000-807,Mexico City,Clay,32,190.0,23.446954141,6.0,2056.0,BRA
2000-807,Mexico City,Clay,32,190.0,20.4791238877,129.0,296.0,ARG
2000-807,Mexico City,Clay,32,188.0,22.2559890486,103.0,387.0,GER
2000-807,Mexico City,Clay,32,185.0,28.4106776181,107.0,376.0,BUL
2000-807,Mexico City,Clay,32,175.0,23.1348391513,38.0,882.0,AUT
2000-807,Mexico City,Clay,32,196.0,29.8179329227,70.0,581.0,AUS
2000-807,Mexico City,Clay,32,180.0,22.3901437372,243.0,137.0,MEX
2000-807,Mexico City,Clay,32,175.0,21.2019164956,65.0,627.0,ARG
2000-807,Mexico City,Clay,32,180.0,21.4236824093,128.0,296.0,ARG
2000-807,Mexico City,Clay,32,188.0,27.9644079398,67.0,622.0,ARG
2000-807,Mexico City,Clay,32,185.0,22.2395619439,74.0,551.0,ARG
2000-807,Mexico City,Clay,32,180.0,28.8624229979,29.0,1015.0,BRA
2000-807,Mexico City,Clay,32,183.0,24.501026694,46.0,772.0,ARG
2000-807,Mexico City,Clay,32,180.0,35.2717316906,91.0,432.0,USA
2000-807,Mexico City,Clay,32,180.0,26.7186858316,57.0,703.0,ARM
2000-807,Mexico City,Clay,32,188.0,23.523613963000003,9.0,1641.0,ECU
2000-807,Mexico City,Clay,32,190.0,20.4791238877,129.0,296.0,ARG
2000-807,Mexico City,Clay,32,188.0,22.2559890486,103.0,387.0,GER
2000-807,Mexico City,Clay,32,175.0,23.1348391513,38.0,882.0,AUT
2000-807,Mexico City,Clay,32,175.0,21.2019164956,65.0,627.0,ARG
2000-807,Mexico City,Clay,32,180.0,21.4236824093,128.0,296.0,ARG
2000-807,Mexico City,Clay,32,185.0,22.2395619439,74.0,551.0,ARG
2000-807,Mexico City,Clay,32,183.0,24.501026694,46.0,772.0,ARG
2000-807,Mexico City,Clay,32,188.0,23.523613963000003,9.0,1641.0,ECU
2000-807,Mexico City,Clay,32,190.0,20.4791238877,129.0,296.0,ARG
2000-807,Mexico City,Clay,32,175.0,23.1348391513,38.0,882.0,AUT
2000-807,Mexico City,Clay,32,180.0,21.4236824093,128.0,296.0,ARG
2000-807,Mexico City,Clay,32,183.0,24.501026694,46.0,772.0,ARG
2000-807,Mexico City,Clay,32,190.0,20.4791238877,129.0,296.0,ARG
2000-807,Mexico City,Clay,32,180.0,21.4236824093,128.0,296.0,ARG
2000-807,Mexico City,Clay,32,190.0,20.4791238877,129.0,296.0,ARG
2000-337,Vienna,Hard,32,185.0,24.517453798800002,37.0,898.0,FRA
2000-337,Vienna,Hard,32,175.0,23.7672826831,50.0,780.0,AUT
2000-337,Vienna,Hard,32,183.0,26.699520876100003,25.0,1087.0,ROU
2000-337,Vienna,Hard,32,188.0,31.318275154000002,15.0,1503.0,FRA
2000-337,Vienna,Hard,32,183.0,30.1546885695,70.0,592.0,CZE
2000-337,Vienna,Hard,32,188.0,27.082819986300002,39.0,888.0,FRA
2000-337,Vienna,Hard,32,173.0,22.8117727584,26.0,1077.0,FRA
2000-337,Vienna,Hard,32,188.0,22.5188227242,28.0,1069.0,GER
2000-337,Vienna,Hard,32,185.0,26.0917180014,10.0,1722.0,GBR
2000-337,Vienna,Hard,32,178.0,27.832991101999998,35.0,967.0,FRA
2000-337,Vienna,Hard,32,180.0,23.5893223819,42.0,850.0,ESP
2000-337,Vienna,Hard,32,193.0,27.0910335387,44.0,845.0,GBR
2000-337,Vienna,Hard,32,196.0,28.8432580424,20.0,1222.0,NED
2000-337,Vienna,Hard,32,180.0,19.6358658453,52.0,754.0,SWE
2000-337,Vienna,Hard,32,196.0,23.2607802875,43.0,845.0,BLR
2000-337,Vienna,Hard,32,185.0,19.170431211500002,31.0,1036.0,SUI
2000-337,Vienna,Hard,32,175.0,23.7672826831,50.0,780.0,AUT
2000-337,Vienna,Hard,32,188.0,31.318275154000002,15.0,1503.0,FRA
2000-337,Vienna,Hard,32,188.0,27.082819986300002,39.0,888.0,FRA
2000-337,Vienna,Hard,32,188.0,22.5188227242,28.0,1069.0,GER
2000-337,Vienna,Hard,32,185.0,26.0917180014,10.0,1722.0,GBR
2000-337,Vienna,Hard,32,180.0,23.5893223819,42.0,850.0,ESP
2000-337,Vienna,Hard,32,196.0,28.8432580424,20.0,1222.0,NED
2000-337,Vienna,Hard,32,185.0,19.170431211500002,31.0,1036.0,SUI
2000-337,Vienna,Hard,32,188.0,31.318275154000002,15.0,1503.0,FRA
2000-337,Vienna,Hard,32,188.0,22.5188227242,28.0,1069.0,GER
2000-337,Vienna,Hard,32,185.0,26.0917180014,10.0,1722.0,GBR
2000-337,Vienna,Hard,32,185.0,19.170431211500002,31.0,1036.0,SUI
2000-337,Vienna,Hard,32,188.0,22.5188227242,28.0,1069.0,GER
2000-337,Vienna,Hard,32,185.0,26.0917180014,10.0,1722.0,GBR
2000-337,Vienna,Hard,32,185.0,26.0917180014,10.0,1722.0,GBR
2000-440,'s-Hertogenbosch,Grass,32,185.0,33.459274469499995,77.0,536.0,SWE
2000-440,'s-Hertogenbosch,Grass,32,183.0,30.1820670773,125.0,314.0,NED
2000-440,'s-Hertogenbosch,Grass,32,188.0,27.8822724162,98.0,402.0,CZE
2000-440,'s-Hertogenbosch,Grass,32,196.0,28.536618754299997,25.0,1070.0,NED
2000-440,'s-Hertogenbosch,Grass,32,185.0,27.4743326489,27.0,990.0,AUS
2000-440,'s-Hertogenbosch,Grass,32,193.0,23.778234086199998,52.0,713.0,NED
2000-440,'s-Hertogenbosch,Grass,32,188.0,22.5817932923,92.0,439.0,GER
2000-440,'s-Hertogenbosch,Grass,32,185.0,27.0718685832,30.0,956.0,MAR
2000-440,'s-Hertogenbosch,Grass,32,175.0,28.3230663929,26.0,1066.0,USA
2000-440,'s-Hertogenbosch,Grass,32,188.0,26.7761806982,70.0,578.0,FRA
2000-440,'s-Hertogenbosch,Grass,32,180.0,32.933607118400005,426.0,57.0,GER
2000-440,'s-Hertogenbosch,Grass,32,183.0,26.392881588,34.0,915.0,ROU
2000-440,'s-Hertogenbosch,Grass,32,183.0,31.65229295,44.0,795.0,ESP
2000-440,'s-Hertogenbosch,Grass,32,196.0,22.119096509200002,131.0,290.0,NED
2000-440,'s-Hertogenbosch,Grass,32,183.0,17.984941820699998,158.0,236.0,RUS
2000-440,'s-Hertogenbosch,Grass,32,185.0,24.2108145106,18.0,1208.0,FRA
2000-440,'s-Hertogenbosch,Grass,32,185.0,33.459274469499995,77.0,536.0,SWE
2000-440,'s-Hertogenbosch,Grass,32,188.0,27.8822724162,98.0,402.0,CZE
2000-440,'s-Hertogenbosch,Grass,32,185.0,27.4743326489,27.0,990.0,AUS
2000-440,'s-Hertogenbosch,Grass,32,185.0,27.0718685832,30.0,956.0,MAR
2000-440,'s-Hertogenbosch,Grass,32,175.0,28.3230663929,26.0,1066.0,USA
2000-440,'s-Hertogenbosch,Grass,32,180.0,32.933607118400005,426.0,57.0,GER
2000-440,'s-Hertogenbosch,Grass,32,183.0,31.65229295,44.0,795.0,ESP
2000-440,'s-Hertogenbosch,Grass,32,185.0,24.2108145106,18.0,1208.0,FRA
2000-440,'s-Hertogenbosch,Grass,32,188.0,27.8822724162,98.0,402.0,CZE
2000-440,'s-Hertogenbosch,Grass,32,185.0,27.4743326489,27.0,990.0,AUS
2000-440,'s-Hertogenbosch,Grass,32,175.0,28.3230663929,26.0,1066.0,USA
2000-440,'s-Hertogenbosch,Grass,32,185.0,24.2108145106,18.0,1208.0,FRA
2000-440,'s-Hertogenbosch,Grass,32,185.0,27.4743326489,27.0,990.0,AUS
2000-440,'s-Hertogenbosch,Grass,32,185.0,24.2108145106,18.0,1208.0,FRA
2000-440,'s-Hertogenbosch,Grass,32,185.0,27.4743326489,27.0,990.0,AUS
2000-433,Scottsdale,Hard,32,180.0,29.853524982899998,1.0,4964.0,USA
2000-433,Scottsdale,Hard,32,183.0,31.364818617399997,43.0,836.0,ESP
2000-433,Scottsdale,Hard,32,190.0,23.523613963000003,25.0,1065.0,ESP
2000-433,Scottsdale,Hard,32,183.0,20.0629705681,30.0,1007.0,ESP
2000-433,Scottsdale,Hard,32,175.0,24.194387405900002,7.0,1849.0,CHI
2000-433,Scottsdale,Hard,32,175.0,21.5441478439,60.0,677.0,ESP
2000-433,Scottsdale,Hard,32,188.0,27.1731690623,34.0,975.0,USA
2000-433,Scottsdale,Hard,32,180.0,19.0280629706,18.0,1280.0,AUS
